Import Date,ISID,Project,Protein,Modality,Control Type,Stress Condition,Temp. (°C),Time (Days),Well ID,Protein Conc (mg/mL),Sample Name,Notebook#,pH,Buffer,Arginine (mM),NaCl (mM),PS80 (%),Sucrose (%),Trehalose (%),Additional Excipient Name,Additional Excipient Unit,Additional Excipient Conc,CE-SDS NR - %Purity Sum,CE-SDS NR - Δ %Purity,CE-SDS NR - Abs (Δ %Purity),CE-SDS Red - %Purity Main Peak,CE-SDS Red - %Purity Sum,CE-SDS Red - Δ %Purity,CE-SDS Red - Abs (Δ %Purity),UV-Vis - A350-A500,cIEF - %Main,cIEF - %Acidic,cIEF - %Basic,cIEF - Δ %Main,cIEF - Δ %Acidic,cIEF - Δ %Basic,cIEF - Abs (Δ %Main),cIEF - Abs (Δ %Acidic),cIEF - Abs (Δ %Basic),DSF - Tm1 (°C),DSF - Tm2 (°C),FC - Initial - 0.22 μm conc. (cells/mL),FC - Initial - 0.45 μm conc. (cells/mL),FC - Initial - 0.88 μm conc. (cells/mL),FC - Initial - 1 μm conc. (cells/mL),FC - Initial - 1.35 μm conc. (cells/mL),FC - Initial - 2 μm conc. (cells/mL),FC - Initial - 5 μm conc. (cells/mL),FC - Initial - 10 μm conc. (cells/mL),FC - Initial - 25 μm conc. (cells/mL),FC - Stress - 0.22 μm conc. (cells/mL),FC - Stress - 0.45 μm conc. (cells/mL),FC - Stress - 0.88 μm conc. (cells/mL),FC - Stress - 1 μm conc. (cells/mL),FC - Stress - 1.35 μm conc. (cells/mL),FC - Stress - 2 μm conc. (cells/mL),FC - Stress - 5 μm conc. (cells/mL),FC - Stress - 10 μm conc. (cells/mL),FC - Stress - 25 μm conc. (cells/mL),AVG__2_UM,AVG__5_UM,AVG__25_UM,AVG_2_50_UM,AVG__100_UM,AVG_PARTICLE_COVERAGE____,RP-UPLC %Main,RP-UPLC %Pre-Peak,RP-UPLC %Post-Peak,RP-UPLC - Δ %Main,RP-UPLC - Δ %Pre-Peak,RP-UPLC - Δ %Post-Peak,RP-UPLC - Abs (Δ %Main),RP-UPLC - Abs (Δ %Pre-Peak),RP-UPLC - Abs (Δ %Post-Peak),UP-SEC - %Monomer,UP-SEC - %LMW,UP-SEC - %HMW,UP-SEC - Δ %Monomer,UP-SEC - Δ %LMW,UP-SEC - Δ %HMW,UP-SEC - Abs(Δ %Monomer),UP-SEC - Abs(Δ %LMW),UP-SEC - Abs(Δ %HMW),BATCH_BIOREG_ID,C_BIOREG_ID,FRAMEWORK,MERCK_NAME,PI,MW,IMPORTED_DATA_FILE_NAME,TARGETS,REAGENT_TYPE,Simplified Excipients,1st Excipient in Sample,2nd Excipient in Sample,#Conc for Excipient1,Origin of data
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,25,14,,,D159_Glu_4_2w25C,NB-penglei5-5060234-0003,4,Glutamate,0,0,0,0,0,,,,97.6,1.7,1.7,75.32,99.3,-0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.09,0,0.91,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,40,14,,,D159_Glu_4_2w40C,NB-penglei5-5060234-0003,4,Glutamate,0,0,0,0,0,,,,97.2,1.3,1.3,72.98,98.71,-0.7,0.7,,53.71,21.6,24.69,-7.5,3.1,4.4,7.5,3.1,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.27,0.84,0.89,-0.8,0.8,0,0.8,0.8,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,5,0,,,D159_Glu_4_T0,NB-penglei5-5060234-0003,4,Glutamate,0,0,0,0,0,,,,95.9,0,0,75.47,99.37,0,0,,61.23,18.5,20.26,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.06,0,0.94,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,40,14,,,D159_Glu_5_2w40C,NB-penglei5-5060234-0003,5,Glutamate,0,0,0,0,0,,,,98.2,2.3,2.3,73.89,99.37,-0.3,0.3,,54.32,24.28,21.4,-9.1,6.5,2.6,9.1,6.5,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.77,0.42,0.8,-0.3,0.4,-0.2,0.3,0.4,0.2,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,25,14,,,D159_Glu_5_S_2w25C,NB-penglei5-5060234-0003,5,Glutamate,0,0,0,7,0,,,,97.6,1.5,1.5,76.27,100,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.09,0,0.91,-0.1,0,0.2,0.1,0,0.2,DCC000159_003,DCC000159,,,8.42,145439.425,,,,Sucrose,Sucrose,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,40,14,,,D159_Glu_5_S_2w40C,NB-penglei5-5060234-0003,5,Glutamate,0,0,0,7,0,,,,97.9,1.8,1.8,73.85,99.25,-0.4,0.4,,53.13,25.53,21.34,-4.5,2.1,2.4,4.5,2.1,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.79,0.46,0.75,-0.4,0.5,0,0.4,0.5,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,Sucrose,Sucrose,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,5,0,,,D159_Glu_5_S_T0,NB-penglei5-5060234-0003,5,Glutamate,0,0,0,7,0,,,,96.1,0,0,75.73,99.71,0,0,,57.6,23.48,18.93,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.24,0,0.76,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,Sucrose,Sucrose,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,5,0,,,D159_Glu_5_T0,NB-penglei5-5060234-0003,5,Glutamate,0,0,0,0,0,,,,95.9,0,0,75.72,99.68,0,0,,63.47,17.77,18.76,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.04,0,0.96,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,25,14,,,D159_His_5.5_2w25C,NB-penglei5-5060234-0003,5.5,Histidine,0,0,0,0,0,,,,97.1,1.3,1.3,75.41,99.84,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.09,0,0.91,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,40,14,,,D159_His_5.5_2w40C,NB-penglei5-5060234-0003,5.5,Histidine,0,0,0,0,0,,,,98.1,2.3,2.3,73.66,99.12,-0.3,0.3,,57.95,19.91,22.14,-6.8,6.4,0.3,6.8,6.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.76,0.43,0.82,-0.3,0.4,-0.1,0.3,0.4,0.1,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,25,14,,,D159_His_5.5_S_2w25C,NB-penglei5-5060234-0003,5.5,Histidine,0,0,0,7,0,,,,97.4,1.6,1.6,75.52,99.79,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1,0,0.9,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,Sucrose,Sucrose,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,40,14,,,D159_His_5.5_S_2w40C,NB-penglei5-5060234-0003,5.5,Histidine,0,0,0,7,0,,,,97.9,2.1,2.1,73.66,99.27,0.4,0.4,,54.44,25.56,20,-0.9,2.2,-1.3,0.9,2.2,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.74,0.44,0.81,-0.4,0.4,-0.1,0.4,0.4,0.1,DCC000159_003,DCC000159,,,8.42,145439.425,,,,Sucrose,Sucrose,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,5,0,,,D159_His_5.5_S_T0,NB-penglei5-5060234-0003,5.5,Histidine,0,0,0,7,0,,,,95.8,0,0,74.02,98.93,0,0,,55.33,23.37,21.3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.12,0,0.88,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,Sucrose,Sucrose,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,5,0,,,D159_His_5.5_T0,NB-penglei5-5060234-0003,5.5,Histidine,0,0,0,0,0,,,,95.8,0,0,75.46,99.42,0,0,,64.73,13.46,21.82,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.05,0,0.95,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,25,14,,,D159_His_5.5_T_2w25C,NB-penglei5-5060234-0003,5.5,Histidine,0,0,0,0,7,,,,97.5,1.7,1.7,75.63,100,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1,0,0.9,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,Trehalose,-,Trehalose,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,40,14,,,D159_His_5.5_T_2w40C,NB-penglei5-5060234-0003,5.5,Histidine,0,0,0,0,7,,,,98.2,2.4,2.4,73.67,99.1,-0.4,0.4,,58.49,23.34,18.17,0.8,0.3,-1.1,0.8,0.3,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.82,0.39,0.8,-0.2,0.4,-0.1,0.2,0.4,0.1,DCC000159_003,DCC000159,,,8.42,145439.425,,,,Trehalose,-,Trehalose,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,5,0,,,D159_His_5.5_T_T0,NB-penglei5-5060234-0003,5.5,Histidine,0,0,0,0,7,,,,95.8,0,0,75.17,99.51,0,0,,57.67,23.03,19.3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.07,0,0.93,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,Trehalose,-,Trehalose,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,25,14,,,D159_His_6_2w25C,NB-penglei5-5060234-0003,6,Histidine,0,0,0,0,0,,,,97.5,1.6,1.6,76.13,100,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.08,0,0.92,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,40,14,,,D159_His_6_2w40C,NB-penglei5-5060234-0003,6,Histidine,0,0,0,0,0,,,,98.1,2.2,2.2,74.18,99.51,0.1,0.1,,55.95,23.02,21.03,-2.2,3.6,-1.4,2.2,3.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.78,0.38,0.84,-0.3,0.4,-0.1,0.3,0.4,0.1,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,25,14,,,D159_His_6_S_2w25C,NB-penglei5-5060234-0003,6,Histidine,0,0,0,7,0,,,,97.4,1.5,1.5,76.06,100,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1,0,0.9,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,Sucrose,Sucrose,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,40,14,,,D159_His_6_S_2w40C,NB-penglei5-5060234-0003,6,Histidine,0,0,0,7,0,,,,97.9,2,2,74.04,99.45,0.2,0.2,,49.76,30.52,19.72,-8.7,7.3,1.4,8.7,7.3,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.76,0.44,0.79,-0.3,0.4,-0.1,0.3,0.4,0.1,DCC000159_003,DCC000159,,,8.42,145439.425,,,,Sucrose,Sucrose,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,5,0,,,D159_His_6_S_T0,NB-penglei5-5060234-0003,6,Histidine,0,0,0,7,0,,,,95.9,0,0,75.44,99.34,0,0,,58.47,23.22,18.31,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.09,0,0.91,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,Sucrose,Sucrose,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,5,0,,,D159_His_6_T0,NB-penglei5-5060234-0003,6,Histidine,0,0,0,0,0,,,,95.9,0,0,75.63,99.44,0,0,,58.14,19.45,22.42,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.05,0,0.95,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,25,14,,,D159_His_7_2w25C,NB-penglei5-5060234-0003,7,Histidine,0,0,0,0,0,,,,97.5,1.5,1.5,76.36,100,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.11,0,0.89,0.1,0,-0.1,0.1,0,0.1,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,40,14,,,D159_His_7_2w40C,NB-penglei5-5060234-0003,7,Histidine,0,0,0,0,0,,,,98,2,2,73.97,99.81,0.1,0.1,,47.34,24.29,28.37,-11,2.3,8.7,11,2.3,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.76,0.45,0.79,-0.2,0.4,-0.2,0.2,0.4,0.2,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,5,0,,,D159_His_7_T0,NB-penglei5-5060234-0003,7,Histidine,0,0,0,0,0,,,,96,0,0,76.11,99.71,0,0,,58.37,22,19.64,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.98,0,1.02,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,Light stress 0.2 x,,,,,D159_L190_LT_0.2x,NB-penglei5-5060234-0003,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.95,0,2.05,-0.9,0,0.9,0.9,0,0.9,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,0,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,Light stress 0.2 x,,,,,D159_L190_LT_CT,NB-penglei5-5060234-0003,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.88,0,1.12,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,0,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,25,14,,,D159_Succ_5.5_2w25C,NB-penglei5-5060234-0003,5.5,Succinate,0,0,0,0,0,,,,97.6,1.8,1.8,75.44,100,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.07,0,0.93,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,40,14,,,D159_Succ_5.5_2w40C,NB-penglei5-5060234-0003,5.5,Succinate,0,0,0,0,0,,,,98.2,2.4,2.4,73.77,99.18,-0.2,0.2,,53.64,27,19.36,-7.9,7.9,0,7.9,7.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.68,0.43,0.89,-0.4,0.4,0,0.4,0.4,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,25,14,,,D159_Succ_5.5_S_2w25C,NB-penglei5-5060234-0003,5.5,Succinate,0,0,0,7,0,,,,97.6,1.8,1.8,76.26,100,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.08,0,0.92,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,Sucrose,Sucrose,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,40,14,,,D159_Succ_5.5_S_2w40C,NB-penglei5-5060234-0003,5.5,Succinate,0,0,0,7,0,,,,97.9,2.1,2.1,73.7,99.35,0.1,0.1,,49.62,29.97,20.41,-6.1,8.1,-2,6.1,8.1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7,0.45,0.85,-0.4,0.4,0,0.4,0.4,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,Sucrose,Sucrose,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,5,0,,,D159_Succ_5.5_S_T0,NB-penglei5-5060234-0003,5.5,Succinate,0,0,0,7,0,,,,95.8,0,0,75.31,99.32,0,0,,55.71,21.88,22.41,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.12,0,0.88,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,Sucrose,Sucrose,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,5,0,,,D159_Succ_5.5_T0,NB-penglei5-5060234-0003,5.5,Succinate,0,0,0,0,0,,,,95.8,0,0,75.48,99.41,0,0,,61.55,19.11,19.34,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.07,0,0.93,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,25,14,,,D159_Succ_5_2w25C,NB-penglei5-5060234-0003,5,Succinate,0,0,0,0,0,,,,97.5,1.8,1.8,75.36,99.27,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.08,0,0.92,-0.2,0,0.2,0.2,0,0.2,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,40,14,,,D159_Succ_5_2w40C,NB-penglei5-5060234-0003,5,Succinate,0,0,0,0,0,,,,97.8,2.1,2.1,73.52,99.09,-0.1,0.1,,57.49,22.67,19.84,-2.8,2.7,0.1,2.8,2.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.65,0.52,0.83,-0.6,0.5,0.1,0.6,0.5,0.1,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,25,14,,,D159_Succ_5_S_2w25C,NB-penglei5-5060234-0003,5,Succinate,0,0,0,7,0,,,,97.5,1.7,1.7,75.43,99.84,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.1,0,0.9,-0.2,0,0.2,0.2,0,0.2,DCC000159_003,DCC000159,,,8.42,145439.425,,,,Sucrose,Sucrose,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,40,14,,,D159_Succ_5_S_2w40C,NB-penglei5-5060234-0003,5,Succinate,0,0,0,7,0,,,,98.1,2.3,2.3,73.24,98.9,-0.3,0.3,,45.16,33.54,21.29,-11.7,11.9,-0.2,11.7,11.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.59,0.56,0.85,-0.7,0.6,0.1,0.7,0.6,0.1,DCC000159_003,DCC000159,,,8.42,145439.425,,,,Sucrose,Sucrose,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,5,0,,,D159_Succ_5_S_T0,NB-penglei5-5060234-0003,5,Succinate,0,0,0,7,0,,,,95.8,0,0,75.16,99.19,0,0,,56.81,21.67,21.52,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.25,0,0.75,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,Sucrose,Sucrose,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,5,0,,,D159_Succ_5_T0,NB-penglei5-5060234-0003,5,Succinate,0,0,0,0,0,,,,95.7,0,0,75.26,99.24,0,0,,60.25,19.98,19.77,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.25,0,0.75,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,25,14,,,D159_Succ_6_2w25C,NB-penglei5-5060234-0003,6,Succinate,0,0,0,0,0,,,,97.7,2,2,77.6,100,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.05,0,0.95,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,40,14,,,D159_Succ_6_2w40C,NB-penglei5-5060234-0003,6,Succinate,0,0,0,0,0,,,,98.2,2.5,2.5,73.95,99.63,-0.1,0.1,,57.42,24.61,17.97,0.3,1.1,-1.4,0.3,1.1,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.64,0.4,0.96,-0.4,0.4,0,0.4,0.4,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,25,14,,,D159_Succ_6_S_2w25C,NB-penglei5-5060234-0003,6,Succinate,0,0,0,7,0,,,,97.6,1.6,1.6,76.43,100,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.07,0,0.93,-0.2,0,0.2,0.2,0,0.2,DCC000159_003,DCC000159,,,8.42,145439.425,,,,Sucrose,Sucrose,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,40,14,,,D159_Succ_6_S_2w40C,NB-penglei5-5060234-0003,6,Succinate,0,0,0,7,0,,,,97.9,1.9,1.9,73.82,99.62,-0.1,0.1,,47.43,33.47,19.1,-6,9.2,-3.1,6,9.2,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7,0.44,0.87,-0.5,0.4,0.1,0.5,0.4,0.1,DCC000159_003,DCC000159,,,8.42,145439.425,,,,Sucrose,Sucrose,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,5,0,,,D159_Succ_6_S_T0,NB-penglei5-5060234-0003,6,Succinate,0,0,0,7,0,,,,96,0,0,75.83,99.68,0,0,,53.47,24.28,22.24,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.23,0,0.77,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,Sucrose,Sucrose,-,1,Protein Formulation Characterization Summary
11/13/2022,penglei5,Trop2,DCC000159_003,ADC,MULTIPLE CONTROL,,5,0,,,D159_Succ_6_T0,NB-penglei5-5060234-0003,6,Succinate,0,0,0,0,0,,,,95.7,0,0,75.84,99.7,0,0,,57.11,23.56,19.33,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.01,0,0.99,0,0,0,0,0,0,DCC000159_003,DCC000159,,,8.42,145439.425,,,,N/A,-,-,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000363_035,ADC,MULTIPLE CONTROL,,-80,0,,53,Trop2_MMAE_53_Start,NB-aujer-5078398-0002,6,Histidine,0,0,0,7.5,0,,,,94.8,0,0,68.72,98.77,0,0,,58.69,14.89,26.42,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.91,3.07,1.02,0,0,0,0,0,0,,,,,,,,,,Sucrose,-,Sucrose,0,Protein Formulation Characterization Summary
